"restaurant_id","name","address","location_lat","location_lng","primary_type","price_level","rating","attributes"
"ChIJT7SyPiomQg0RxtxOm7a63kE","YOKA LOKA","C. de Sta. Isabel, 5, Centro, 28012 Madrid, Spain","40.411495599999995","-3.6985997","Japanese Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2662}"
"ChIJ9zOccoYoQg0RKBtNATQ7xTA","Izakaya Han","C. de San Bartolomé, 10, Centro, 28004 Madrid, Spain","40.4218249","-3.6984705","Japanese Restaurant","0","4.6","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1344}"
"ChIJ4-PMfWIoQg0RifHmlV7q74g","Okashi Sanda","C. de San Vicente Ferrer, 22, Centro, 28004 Madrid, Spain","40.425750099999995","-3.7032679","Restaurant","0","4.6","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2623}"
"ChIJxSxaDa8pQg0R9S67NQ60L1M","WARAKU","C. de Benito Gutiérrez, 4, Moncloa - Aravaca, 28008 Madrid, Spain","40.432229299999996","-3.7180287","Japanese Restaurant","0","4.8","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":674}"
"ChIJoTQC2JMpQg0R2-WcV92qBvs","Yamato BBQ大和烧肉","C. de la Victoria, 8, Centro, 28012 Madrid, Spain","40.415892","-3.7017343","Japanese Restaurant","0","4.8","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1119}"
"ChIJkeLSuEIpQg0RVky8VYqbaE0","Kippu","Calle del Gral. Pardiñas, 70, Salamanca, 28006 Madrid, Spain","40.4305501","-3.6780569","Japanese Restaurant","0","4.7","{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":3779}"
"ChIJVepwd7ApQg0RG1PIY4eKjZI","Pilar Akaneya","C. de Espronceda, 33, Chamberí, 28003 Madrid, Spain","40.4405867","-3.6949022","Japanese Restaurant","0","4.8","{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1624}"
"ChIJi_0REaQpQg0RR9BZOC8xqYo","Ta-Kumi | Restaurante Japonés - Madrid","C. de Claudio Coello, 114, Salamanca, 28006 Madrid, Spain","40.4359509","-3.6852229999999997","Japanese Restaurant","0","4.8","{""dineIn"":true,""takeout"":false,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":397}"
"ChIJz6LWtQgpQg0R_seozX6T1e8","RED PROJECT SUSHI RESTAURANTE MADRID","C/ de Villalar, 7, Salamanca, 28001 Madrid, Spain","40.421265","-3.6901571000000004","Japanese Restaurant","0","4.6","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":591}"
"ChIJIVps8cgpQg0RsMcYkrfaG1Q","居酒屋-Konnichiwa de Preciados","C. de Preciados, 34, Centro, 28013 Madrid, Spain","40.4197437","-3.7066407999999997","Japanese Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":992}"
"ChIJcyqCtIQnQg0RPkiukCFiFqw","Tōru Sushi experience en Madrid,Restaurante japones (by sushimola)","C. de Moratines, 9, Arganzuela, 28005 Madrid, Spain","40.4033614","-3.7024594","Japanese Restaurant","0","4.7","{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":752}"
"ChIJAQDnTo8oQg0R5SyC2zpJ1ck","Sr. Ito","C. de Pelayo, 60, Centro, 28004 Madrid, Spain","40.424140799999996","-3.6974546","Japanese Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1767}"
"ChIJyyYDC3woQg0RZ8cee-5110o","MUSASHI","C. de las Conchas, 4, Centro, 28013 Madrid, Spain","40.4190371","-3.7076721999999998","Japanese Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":2444}"
"ChIJoRRuaH8pQg0RvMPAz4bgjio","Kazu","C. de Pelayo, 49, Centro, 28004 Madrid, Spain","40.424363","-3.6973925999999997","Sushi Restaurant","0","4.8","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":657}"
"ChIJWdH0R3koQg0R5O2cjeuFCWY","Ramen Kagura Ópera","C. de las Fuentes, 1, Centro, 28013 Madrid, Spain","40.416836200000006","-3.7087797999999994","Ramen Restaurant","0","4.6","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":9491}"
"ChIJ-7iiPgcnQg0RfMdclhX7DAo","Shibari Sushi and Grill","C. de Mira el Río Baja 20, Pl. del Campillo del Mundo Nuevo, 8, Centro, 28005 Madrid, Spain","40.406903799999995","-3.7088561","Japanese Restaurant","0","4.8","{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":617}"
"ChIJ_dQMHH8pQg0RghqdQcHbkRY","Masala Darbar Madrid","C. de las Huertas, 53, Centro, Centro, 28014 Madrid, Spain","40.41323","-3.6967","Indian Restaurant","0","4.8","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":687}"
"ChIJ9YDB83spQg0RJGbcw_AFY4M","Surat Indian Cuisine | Restaurante indio Madrid","C. de las Infantas, 30, Centro, 28004 Madrid, Spain","40.4202752","-3.6987578","Indian Restaurant","0","4.8","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":569}"
"ChIJx6t4dIEoQg0RrsDmZSOS3RI","Indian Aroma","C. de Ventura de la Vega, 6, Centro, 28014 Madrid, Spain","40.4159364","-3.6989705","Indian Restaurant","0","4.6","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2301}"
"ChIJuRPO-IcpQg0RfH5dFg9fyx4","Indian Accent Madrid","C. de Colmenares, 5, Centro, 28004 Madrid, Spain","40.420508","-3.6968782000000004","Restaurant","0","4.9","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2955}"
"ChIJYa3ucwAnQg0RK8CAFejivVw","Indian Dhabha","C. de Embajadores, 56, Centro, Centro, 28012 Madrid, Spain","40.4077257","-3.7042837","Indian Restaurant","0","5","{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":false,""userRatingCount"":50}"
"ChIJR1PT7nwoQg0RmkmasXEn4qE","Curry Masala Restaurante Hindú","Calle de Silva, 16, Centro, 28004 Madrid, Spain","40.42131","-3.706173","Indian Restaurant","0","4.3","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1583}"
"ChIJ___EPn0pQg0R9wD608kHAmA","Rangoli","C. de Valverde, 8, Centro, 28004 Madrid, Spain","40.4209713","-3.7020649999999993","Indian Restaurant","0","4.8","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2121}"
"ChIJB_ELWYAoQg0RBR4ARNILbDE","Taste of India","C. de Núñez de Arce, 15, Centro, 28012 Madrid, Spain","40.4151569","-3.7012980999999994","Indian Restaurant","0","4.1","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":2060}"
"ChIJmepX4yomQg0RgNvLdNXOPS4","Moharaj","C. del Ave María, 18, Centro, 28012 Madrid, Spain","40.4109796","-3.7006743","Indian Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":2195}"
"ChIJrS1BsAEpQg0RwPp3CKwX5aI","MASALA HOUSE","C. de la Cruz, 8, Centro, 28012 Madrid, Spain","40.416067","-3.701122099999999","Indian Restaurant","0","4.4","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":417}"
"ChIJQ0Mr38coQg0R0WFL7tehfsc","Restaurant Swagat","Calle de Núñez de Balboa, 29, Salamanca, 28001 Madrid, Spain","40.4244773","-3.6829117","Indian Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1486}"
"ChIJ-fQPYQApQg0RpcrjIh3StWU","Nilah Madrid","C. de Toledo, 10, Centro, Centro, 28005 Madrid, Spain","40.414588099999996","-3.7077199","Indian Restaurant","0","4.4","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":368}"
"ChIJfSuxbo8oQg0R1ALrD8NsJA8","Taj Mahal Belén","C. de Belén, 12, Centro, 28004 Madrid, Spain","40.4241613","-3.6962626999999997","Indian Restaurant","0","4.4","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1198}"
"ChIJD4XwiXsoQg0RD09rPLdbPGk","Restaurante Himalaya","Cost.ª de los Ángeles, 18, Centro, 28013 Madrid, Spain","40.4194192","-3.7079684000000004","Indian Restaurant","0","4.4","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":613}"
"ChIJOZmhrmEoQg0R2cgAhT_5LEU","BASMATI Indian Restaurant","Calle de Sandoval, 18, Chamberí, 28010 Madrid, Spain","40.4303174","-3.7049135","Indian Restaurant","0","4.7","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1601}"
"ChIJy4yDq4knQg0R8UfA366yc3A","Restaurante Bombay Palace","C. del Ave María, 26, Centro, 28012 Madrid, Spain","40.4106725","-3.7009179999999997","Indian Restaurant","0","4.4","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":670}"
"ChIJUz7he8goQg0RmhHMkQvkZPM","Adrak Indian Cuisine l Restaurante indio Madrid","C. del Pilar de Zaragoza, 68, Salamanca, 28028 Madrid, Spain","40.436380299999996","-3.6721325999999994","Indian Restaurant","0","4.8","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1614}"
"ChIJN0Y6Uy4mQg0RwQ0szfDkmCU","ATOCHA TANDOORI","P.º de Sta. María de la Cabeza, 27, Arganzuela, 28045 Madrid, Spain","40.4050468","-3.6951497","Indian Restaurant","0","4.6","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1735}"
"ChIJofwVUykmQg0Rf-46B64Cg3k","Restaurante Super India","C. de Argumosa, 29, Centro, 28012 Madrid, Spain","40.4080546","-3.6974114000000005","Indian Restaurant","0","3.6","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":true,""reservable"":false,""userRatingCount"":179}"
"ChIJ8ya6KysmQg0R52PrIKMldrg","Cocina India","C. de Jesús y María, 36, Centro, 28012 Madrid, Spain","40.4101439","-3.7026830000000004","Indian Restaurant","0","2.6","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":32}"
"ChIJBYzoo34oQg0RiFj2RYk6JBs","Cantina Canalla Centro - Restaurante Mexicano","Pl. de San Martín, 2, Centro, 28013 Madrid, Spain","40.418318","-3.7073382","Mexican Restaurant","0","4.6","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":7200}"
"ChIJfWmVyOwpQg0RUByC4zLkQCs","Taquería Tacoctelería : Restaurante Mexicano y Coctelería en Malasaña","C. de Valverde, 7, Centro, 28004 Madrid, Spain","40.421038200000005","-3.7021805999999997","Mexican Restaurant","0","4.7","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2766}"
"ChIJq0G1FHwoQg0RKgrZDRGPa5E","La Chamana","C. de las Navas de Tolosa, 7, Centro, 28013 Madrid, Spain","40.419122","-3.706977","Mexican Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":2260}"
"ChIJzWHTansoQg0Rwn7hkgLtqzg","El Rey de los Tacos","C. de Isabel la Católica, 13, Centro, 28013 Madrid, Spain","40.4215294","-3.7092916","Restaurant","0","4.8","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":6842}"
"ChIJ346_SXYpQg0Rs8fH1haNYj4","Solito Mexican Taqueria","C. de la Pasa, 4, Centro, 28005 Madrid, Spain","40.4141816","-3.7087377000000004","Mexican Restaurant","0","4.7","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1048}"
"ChIJXSsmBHkoQg0R_o6XQgS5lu0","Taqueria El Chaparrito","C. Mayor, 68, Centro, 28013 Madrid, Spain","40.4156753","-3.7101377","Mexican Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2480}"
"ChIJ_5ax6YEoQg0R6cDMcYnr24w","Ay! Rosa Restaurante Madrid","C. del León, 16, Centro, 28014 Madrid, Spain","40.4138325","-3.6990401","Mexican Restaurant","0","4.3","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":2472}"
"ChIJk_GQw9UnQg0R6jBl9kgmQPE","Sahuaro Madrid","Pl. de Cascorro, 2, Centro, 28005 Madrid, Spain","40.4111597","-3.7070934","Mexican Restaurant","0","4.3","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":2389}"
"ChIJV2X8RXkoQg0Rn4DLIk7dnHs","La Mordida","C. de las Fuentes, 3, Centro, 28013 Madrid, Spain","40.4169643","-3.7088053999999997","Mexican Restaurant","0","4.4","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":4465}"
"ChIJ34nFn4EoQg0Rv-5ihL46m1A","El Chaparrito","C. de Ventura de la Vega, 11, Centro, 28014 Madrid, Spain","40.4155199","-3.6988965999999994","Mexican Restaurant","0","4.4","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":false,""userRatingCount"":1904}"
"ChIJJToSaAwpQg0RqqMzKH792FQ","Mexcalista","C. del León, 5, Centro, 28014 Madrid, Spain","40.414505299999995","-3.698565","Mexican Restaurant","0","4.5","{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":969}"
"ChIJ69Cl2TwpQg0R0haEQcMs2x8","MAWEY Taco Bar - Gran Vía","C. de San Bernardo, 5, Local 2, Centro, 28013 Madrid, Spain","40.421065299999995","-3.7084063999999994","Mexican Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1612}"
"ChIJ1Q7bWXkoQg0R4wfCAXv9y20","Taquería Mi Ciudad","C. de las Fuentes, 11, Centro, 28013 Madrid, Spain","40.4174005","-3.7087071999999996","Mexican Restaurant","0","4.4","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":false,""userRatingCount"":1808}"
"ChIJT9DtTnkoQg0RfcCkPa5KIeA","Taquería Mi Ciudad","C. de las Hileras, 5, Centro, 28013 Madrid, Spain","40.416958","-3.7083887","Restaurant","0","4.3","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":2186}"
"ChIJeZo1R4coQg0RomEiduJV2Ys","La Venganza De Malinche | Restaurante Mexicano | Sol","C. de los Jardines, 5, Centro, 28013 Madrid, Spain","40.4189893","-3.7013529000000003","Mexican Restaurant","0","4.3","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2624}"
"ChIJ3Zm_qeIpQg0RYPJxbjumIh4","Tiki Taco","C. de San Bernardo, 12, Centro, 28015 Madrid, Spain","40.4222238","-3.7076222000000003","Restaurant","0","4.2","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":false,""userRatingCount"":3817}"
"ChIJyUyHME4nQg0RRndggpjC04c","La Cochinita Loca - El Rastro","C. de Mira el Sol, 23, Centro, 28005 Madrid, Spain","40.4068514","-3.7075424999999993","Mexican Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1029}"
"ChIJY-qxdp8pQg0RloGtH9HCSOQ","OTOMANO","C. de Espoz y Mina, 9, Centro, 28012 Madrid, Spain","40.4156027","-3.7022163999999993","Restaurant","0","4.8","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":false,""userRatingCount"":286}"
"ChIJk_mpdM8pQg0RV9m0EG2DmWk","TRAGALUZ Madrid","C/ de Gil de Santivañes, 6, Salamanca, 28001 Madrid, Spain","40.422271099999996","-3.6891466000000004","Mediterranean Restaurant","0","4.8","{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":false,""userRatingCount"":45}"
"ChIJe7V-U30oQg0Ru6_MsLMY2jo","La Pescadería","C. de la Ballesta, 32, Centro, 28004 Madrid, Spain","40.42294160000001","-3.7029639999999997","Mediterranean Restaurant","0","4.2","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":6007}"
"ChIJr0GaF30oQg0RRAQdCEWSjeA","Byblos","Corre. Baja de San Pablo, 4, Centro, 28004 Madrid, Spain","40.4216986","-3.7046047999999994","Lebanese Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":false,""userRatingCount"":1240}"
"ChIJEVobH9gpQg0Rezzj0vIgQ70","The Matbah","C. de Tetuán, 26, Centro, 28013 Madrid, Spain","40.4179138","-3.703257","Restaurant","0","4.8","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1016}"
"ChIJ39qtIHkoQg0RwwD-gJcvo60","Emma Cocina","Pl. de San Miguel, 4, Centro, 28005 Madrid, Spain","40.41523060000001","-3.708744","Mediterranean Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":780}"
"ChIJc6JSnIUoQg0RP3HpASRiRzk","Casa Marius","Calle del Almirante, 2, Centro, 28004 Madrid, Spain","40.422442499999995","-3.6953723","Mediterranean Restaurant","0","4.2","{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1872}"
"ChIJJwaZ2fUpQg0R99C72D7mdr8","Mune Pelayo","C. de Pelayo, 57, Centro, 28004 Madrid, Spain","40.4247982","-3.6970055","Lebanese Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1015}"
"ChIJc_tPGr0pQg0RgsCBdJllVw4","Sol de Beirut Palacio Madrid","C. de Bailén, 7, Centro, 28013 Madrid, Spain","40.4202824","-3.7127367999999996","Restaurant","0","4.9","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":262}"
"ChIJJT1L3d8nQg0RenvLVv5qPAM","Mediterrae","C. del Dr. Esquerdo, 80, Retiro, 28007 Madrid, Spain","40.413142799999996","-3.6701595","Restaurant","0","4.3","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1184}"
"ChIJfdknedEpQg0RxIsAHx9dfmQ","Egeo Suvlakería Griega, Malasaña","C. del Barco, 41, Centro, 28004 Madrid, Spain","40.423188599999996","-3.7023843999999997","Restaurant","0","4.6","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1753}"
"ChIJkUJa2oUoQg0RIViY6E1T4yk","Babel Restaurante","C. de la Libertad, 23, Centro, 28004 Madrid, Spain","40.4215289","-3.6974695999999994","Mediterranean Restaurant","0","4.4","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1915}"
"ChIJMzV8nFsoQg0RUgHPRDZnK-Y","Alcaravea","C. de Gaztambide, 56, Chamberí, 28015 Madrid, Spain","40.4381511","-3.7151606","Mediterranean Restaurant","0","4.6","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2936}"
"ChIJTZNlMpooQg0R32FqbcrMAzU","Restaurante La Vanduca","C. de Columela, 2, Salamanca, 28001 Madrid, Spain","40.4210401","-3.6881556000000004","Mediterranean Restaurant","0","4.4","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1935}"
"ChIJIUMm3GwpQg0RxidUZoIEcZw","La Parrilla de Salamanca - Restaurante Barrio de Salamanca","C. de Padilla, 56, Salamanca, 28006 Madrid, Spain","40.431172499999995","-3.6773442999999997","Restaurant","0","4.6","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":982}"
"ChIJkaH63mopQg0RAJ4rgvTDPh0","Restaurante Barra Alta Madrid","Calle de Lagasca, 19, Salamanca, 28001 Salamanca, Madrid, Spain","40.4232395","-3.6857037","Restaurant","0","4.5","{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":763}"
"ChIJVyB9BnYpQg0RlWl7m3X88lM","Restaurante Bel Mondo","Calle Velázquez, 39, Salamanca, 28001 Madrid, Spain","40.4261617","-3.6843119","Italian Restaurant","0","4.7","{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":34927}"
"ChIJOTvSAJMpQg0RgSaYLTOI5Bc","Restaurante Terracotta","Calle Velázquez, 80, Salamanca, 28001 Madrid, Spain","40.429849","-3.6833609000000003","Restaurant","0","4.6","{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1069}"
"ChIJxdMZiGQpQg0RW7mky2_e9Vw","Restaurante Más de Santa","Calle del General Díaz Porlier, 95, Salamanca, 28006 Madrid, Spain","40.434024099999995","-3.6765615000000005","Restaurant","0","4.8","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":772}"
"ChIJx_2d_UgpQg0Rw1wOh7XOzlY","Restaurante Allegra","Calle Velázquez, 11, Salamanca, 28001 Madrid, Spain","40.4221667","-3.684619","Italian Restaurant","0","4.6","{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2140}"
"ChIJ7btnIyYpQg0RPVAbQqkycpo","Noi","C. de Recoletos, 6, Salamanca, 28001 Madrid, Spain","40.4219629","-3.690712","Restaurant","0","4.7","{""dineIn"":true,""takeout"":false,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":895}"
"ChIJIaDjRJEoQg0RFBxY4toFsEw","Restaurante Ten Con Ten","Cl. de Ayala, 6, Salamanca, 28001 Madrid, Spain","40.4278455","-3.6885095999999997","Mediterranean Restaurant","0","4.3","{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":7249}"
"ChIJ3w5IZMwpQg0RHKE3CN7wf4o","Restaurante Her","C. de Hermosilla, 4, 4, esquina, Salamanca, 28001 Madrid, Spain","40.4264441","-3.6887643999999993","Restaurant","0","4.9","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":2675}"
"ChIJiblD2NspQg0RnF0V82FGnN4","Restaurante Carbón","Calle de Juan Bravo, 37, Salamanca, 28006 Madrid, Spain","40.432808","-3.6781476000000004","Restaurant","0","4.3","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":6666}"
"ChIJC0brYbgoQg0RLcpVrA6llaU","Restaurante Cañadio Madrid","C. del Conde de Peñalver, 86, Salamanca, 28006 Madrid, Spain","40.4332272","-3.6747975999999998","Spanish Restaurant","0","4.3","{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":4401}"
"ChIJu6JLYJcoQg0RaSU7Bs_Lb_o","Taberna Los Gallos","C. de Puigcerda, 6, Salamanca, 28001 Madrid, Spain","40.4235135","-3.6862866999999997","Restaurant","0","4.1","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":3597}"
"ChIJVRjL1i8pQg0RiT5wl_nC1YI","Casa Isabella","C. de Puigcerda, 4, Salamanca, 28001 Madrid, Spain","40.4236894","-3.6862657999999997","Italian Restaurant","0","4.5","{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1363}"
"ChIJU4jZJJgoQg0RetSmrOWL5LE","El Velázquez 17 - Restaurante","Calle Velázquez, 17, Salamanca, 28001 Madrid, Spain","40.422973299999995","-3.6845051000000004","Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":2455}"
"ChIJd-4jqGUoQg0Ri7UCUr8KiaA","TreZe Restaurante","Calle del Gral. Pardiñas, 34, Salamanca, 28001 Madrid, Spain","40.426798","-3.6783376999999997","Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1708}"
"ChIJkxzJ5skoQg0RDcLhWHmhX-s","Restaurante Los Montes de Galicia","C. de Azcona, 46, Salamanca, 28028 Madrid, Spain","40.4346777","-3.6683639999999995","Spanish Restaurant","0","4.8","{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":9999}"
"ChIJEZ5vIZgoQg0RB43I7iJnPv4","Ornella Velázquez","Calle Velázquez, 18, Salamanca, 28001 Madrid, Spain","40.4233891","-3.6839949","Italian Restaurant","0","4.4","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":3470}"
"ChIJR88WkmEoQg0R3qpujpTXJZU","La Musa Malasaña","C. de Manuela Malasaña, 18, Centro, 28004 Madrid, Spain","40.4288136","-3.7043854","Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":3898}"
"ChIJB8W--mEoQg0RdHFFdjOANnQ","Ochenta Grados Malasaña","C. de Manuela Malasaña, 10, Centro, 28004 Madrid, Spain","40.4286929","-3.7034745","Restaurant","0","4.5","{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":7366}"
